Thhalv10026303m.g|Esalsugineum 	1.41224e-60 	gi|727521474|ref|XP_010436934.1| 	PREDICTED: dehydrin ERD14-like [Camelina sativa]
Thhalv10026303m.g|Esalsugineum 	2.0107e-57 	gi|727546375|ref|XP_010446348.1| 	PREDICTED: dehydrin ERD10-like [Camelina sativa]
Thhalv10026303m.g|Esalsugineum 	3.41435e-55 	gi|4539349|emb|CAB37497.1| 	putative cold-regulated protein [Arabidopsis thaliana] >gi|7270825|emb|CAB80506.1| putative cold-regulated protein [Arabidopsis thaliana]
Thhalv10026303m.g|Esalsugineum 	1.20413e-54 	gi|685341728|ref|XP_009107503.1| 	PREDICTED: dehydrin Xero 2-like [Brassica rapa]
Thhalv10026303m.g|Esalsugineum 	4.64766e-53 	gi|674880883|emb|CDY51373.1| 	BnaCnng20790D [Brassica napus]
Thhalv10026303m.g|Esalsugineum 	1.94086e-52 	gi|674237681|gb|KFK30446.1| 	hypothetical protein AALP_AA7G262100 [Arabis alpina]
Thhalv10026303m.g|Esalsugineum 	7.77078e-51 	gi|30691963|ref|NP_195554.2| 	putative dehydrin [Arabidopsis thaliana] >gi|26450908|dbj|BAC42561.1| putative cold-regulated protein [Arabidopsis thaliana] >gi|28372852|gb|AAO39908.1| At4g38410 [Arabidopsis thaliana] >gi|332661526|gb|AEE86926.1| putative dehydrin [Arabidopsis thaliana]
Thhalv10019152m.g|Esalsugineum 	5.99082e-131 	gi|567120789|ref|XP_006390225.1| 	hypothetical protein EUTSA_v10019152mg [Eutrema salsugineum] >gi|557086659|gb|ESQ27511.1| hypothetical protein EUTSA_v10019152mg [Eutrema salsugineum]
Thhalv10019152m.g|Esalsugineum 	5.60768e-75 	gi|685338493|ref|XP_009106273.1| 	PREDICTED: dehydrin ERD14 [Brassica rapa]
Thhalv10019152m.g|Esalsugineum 	3.35745e-73 	gi|1154629|emb|CAA64428.1| 	pollen coat protein [Brassica oleracea] >gi|674960740|emb|CDX73240.1| BnaC06g36880D [Brassica napus]
Thhalv10019152m.g|Esalsugineum 	6.75607e-73 	gi|157849652|gb|ABV89609.1| 	pollen coat protein [Brassica rapa]
Thhalv10019152m.g|Esalsugineum 	1.65507e-64 	gi|674946136|emb|CDX87631.1| 	BnaA07g32420D [Brassica napus]
Thhalv10019152m.g|Esalsugineum 	2.54205e-64 	gi|727481332|ref|XP_010416529.1| 	PREDICTED: dehydrin ERD14-like [Camelina sativa]
Thhalv10019152m.g|Esalsugineum 	5.60201e-63 	gi|685334278|ref|XP_009104688.1| 	PREDICTED: dehydrin ERD14-like [Brassica rapa] >gi|674965866|emb|CDX68109.1| BnaA07g21490D [Brassica napus]
Thhalv10019152m.g|Esalsugineum 	4.90192e-60 	gi|565490429|ref|XP_006302854.1| 	hypothetical protein CARUB_v10020984mg [Capsella rubella] >gi|482571564|gb|EOA35752.1| hypothetical protein CARUB_v10020984mg [Capsella rubella]
Thhalv10019152m.g|Esalsugineum 	2.01536e-58 	gi|727597569|ref|XP_010471768.1| 	PREDICTED: dehydrin ERD14-like [Camelina sativa]
Thhalv10019152m.g|Esalsugineum 	1.85697e-56 	gi|727505151|ref|XP_010428669.1| 	PREDICTED: dehydrin ERD14-like [Camelina sativa]
Thhalv10008706m.g|Esalsugineum 	1.31254e-152 	gi|567149573|ref|XP_006416402.1| 	hypothetical protein EUTSA_v10008706mg [Eutrema salsugineum] >gi|557094173|gb|ESQ34755.1| hypothetical protein EUTSA_v10008706mg [Eutrema salsugineum]
Thhalv10008706m.g|Esalsugineum 	1.21504e-62 	gi|30686832|ref|NP_850947.1| 	dehydrin ERD10 [Arabidopsis thaliana] >gi|1169277|sp|P42759.1|ERD10_ARATH RecName: Full=Dehydrin ERD10; AltName: Full=Low-temperature-induced protein LTI45 [Arabidopsis thaliana] >gi|8778605|gb|AAF79613.1|AC027665_14 F5M15.21 [Arabidopsis thaliana] >gi|556472|dbj|BAA04568.1| ERD10 protein [Arabidopsis thaliana] >gi|975648|emb|CAA62448.1| lti29 [Arabidopsis thaliana] >gi|22531138|gb|AAM97073.1| unknown protein [Arabidopsis thaliana] >gi|23296326|gb|AAN13042.1| unknown protein [Arabidopsis thaliana] >gi|25083960|gb|AAN72142.1| unknown protein [Arabidopsis thaliana] >gi|332191852|gb|AEE29973.1| dehydrin ERD10 [Arabidopsis thaliana]
Thhalv10008706m.g|Esalsugineum 	4.33751e-61 	gi|297850460|ref|XP_002893111.1| 	hypothetical protein ARALYDRAFT_889495 [Arabidopsis lyrata subsp. lyrata] >gi|297338953|gb|EFH69370.1| hypothetical protein ARALYDRAFT_889495 [Arabidopsis lyrata subsp. lyrata]
Thhalv10008706m.g|Esalsugineum 	8.59746e-61 	gi|30686836|ref|NP_564114.2| 	dehydrin ERD10 [Arabidopsis thaliana] >gi|332191853|gb|AEE29974.1| dehydrin ERD10 [Arabidopsis thaliana]
Thhalv10008706m.g|Esalsugineum 	1.0265e-60 	gi|565492944|ref|XP_006304111.1| 	hypothetical protein CARUB_v10010037mg [Capsella rubella] >gi|482572822|gb|EOA37009.1| hypothetical protein CARUB_v10010037mg [Capsella rubella]
Thhalv10008706m.g|Esalsugineum 	1.4064e-60 	gi|13751875|gb|AAK38607.1|AF360351_1 	unknown protein [Arabidopsis thaliana]
Thhalv10008706m.g|Esalsugineum 	9.54452e-60 	gi|727574244|ref|XP_010459727.1| 	PREDICTED: dehydrin ERD10-like [Camelina sativa]
Thhalv10008706m.g|Esalsugineum 	4.0583e-59 	gi|15217937|ref|NP_173468.1| 	dehydrin COR47 [Arabidopsis thaliana] >gi|1169280|sp|P31168.2|COR47_ARATH RecName: Full=Dehydrin COR47; AltName: Full=Cold-induced COR47 protein [Arabidopsis thaliana] >gi|8778606|gb|AAF79614.1|AC027665_15 F5M15.22 [Arabidopsis thaliana] >gi|2627135|dbj|BAA23547.1| COR47 [Arabidopsis thaliana] >gi|18252915|gb|AAL62384.1| unknown protein [Arabidopsis thaliana] >gi|21389639|gb|AAM48018.1| unknown protein [Arabidopsis thaliana] >gi|110741217|dbj|BAF02159.1| hypothetical protein [Arabidopsis thaliana] >gi|332191851|gb|AEE29972.1| dehydrin COR47 [Arabidopsis thaliana]
Thhalv10008706m.g|Esalsugineum 	6.22939e-59 	gi|388259|emb|CAA42483.1| 	cor47 [Arabidopsis thaliana]
Thhalv10008706m.g|Esalsugineum 	8.01819e-59 	gi|727608320|ref|XP_010477281.1| 	PREDICTED: dehydrin ERD10-like [Camelina sativa]
GRMZM2G373522|Zmays 	0.0 	gi|238009884|gb|ACR35977.1| 	unknown [Zea mays] >gi|413923404|gb|AFW63336.1| dehydrin [Zea mays]
GRMZM2G373522|Zmays 	0.0 	gi|162461133|ref|NP_001105327.1| 	dehydrin [Zea mays] >gi|532623|gb|AAA33480.1| dehydrin [Zea mays]
GRMZM2G373522|Zmays 	0.0 	gi|525344223|ref|NP_001266405.1| 	DHN2-like protein [Zea mays] >gi|215274574|gb|ACJ65012.1| DHN2-like protein [Zea mays]
GRMZM2G373522|Zmays 	6.59276e-65 	gi|194708260|gb|ACF88214.1| 	unknown [Zea mays] >gi|224028759|gb|ACN33455.1| unknown [Zea mays] >gi|413938179|gb|AFW72730.1| dehydrin COR410 [Zea mays]
GRMZM2G373522|Zmays 	4.16102e-64 	gi|195638184|gb|ACG38560.1| 	dehydrin COR410 [Zea mays]
GRMZM2G373522|Zmays 	1.45306e-59 	gi|514716079|ref|XP_004953407.1| 	PREDICTED: dehydrin COR410-like [Setaria italica]
GRMZM2G373522|Zmays 	1.49179e-57 	gi|125540619|gb|EAY87014.1| 	hypothetical protein OsI_08410 [Oryza sativa Indica Group]
GRMZM2G373522|Zmays 	2.03352e-57 	gi|152940803|gb|ABS44866.1| 	SK3-type dehydrin [Oryza sativa Japonica Group]
GRMZM2G373522|Zmays 	4.17823e-57 	gi|226532838|ref|NP_001147478.1| 	dehydrin COR410 [Zea mays] >gi|195611648|gb|ACG27654.1| dehydrin COR410 [Zea mays]
GRMZM2G373522|Zmays 	5.383e-56 	gi|242062964|ref|XP_002452771.1| 	hypothetical protein SORBIDRAFT_04g032250 [Sorghum bicolor] >gi|241932602|gb|EES05747.1| hypothetical protein SORBIDRAFT_04g032250 [Sorghum bicolor]
GRMZM2G147014|Zmays 	0.0 	gi|194708260|gb|ACF88214.1| 	unknown [Zea mays] >gi|224028759|gb|ACN33455.1| unknown [Zea mays] >gi|413938179|gb|AFW72730.1| dehydrin COR410 [Zea mays]
GRMZM2G147014|Zmays 	0.0 	gi|195638184|gb|ACG38560.1| 	dehydrin COR410 [Zea mays]
GRMZM2G147014|Zmays 	0.0 	gi|226532838|ref|NP_001147478.1| 	dehydrin COR410 [Zea mays] >gi|195611648|gb|ACG27654.1| dehydrin COR410 [Zea mays]
GRMZM2G147014|Zmays 	4.07484e-69 	gi|514716079|ref|XP_004953407.1| 	PREDICTED: dehydrin COR410-like [Setaria italica]
GRMZM2G147014|Zmays 	4.10988e-66 	gi|525344223|ref|NP_001266405.1| 	DHN2-like protein [Zea mays] >gi|215274574|gb|ACJ65012.1| DHN2-like protein [Zea mays]
GRMZM2G147014|Zmays 	3.90448e-60 	gi|125540619|gb|EAY87014.1| 	hypothetical protein OsI_08410 [Oryza sativa Indica Group]
GRMZM2G147014|Zmays 	6.45622e-60 	gi|152940803|gb|ABS44866.1| 	SK3-type dehydrin [Oryza sativa Japonica Group]
GRMZM2G147014|Zmays 	9.68696e-57 	gi|238009884|gb|ACR35977.1| 	unknown [Zea mays] >gi|413923404|gb|AFW63336.1| dehydrin [Zea mays]
GRMZM2G147014|Zmays 	1.78031e-56 	gi|162461133|ref|NP_001105327.1| 	dehydrin [Zea mays] >gi|532623|gb|AAA33480.1| dehydrin [Zea mays]
GRMZM2G147014|Zmays 	4.43594e-56 	gi|125583202|gb|EAZ24133.1| 	hypothetical protein OsJ_07873 [Oryza sativa Japonica Group]
PDK_30s875341g003|Pdactylifera 	3.76546e-82 	gi|672134985|ref|XP_008791150.1| 	PREDICTED: abscisic acid and environmental stress-inducible protein TAS14-like [Phoenix dactylifera]
PDK_30s875341g003|Pdactylifera 	9.88456e-66 	gi|89275335|gb|ABD66071.1| 	dehydrin, partial [Phoenix dactylifera]
PDK_30s875341g003|Pdactylifera 	2.48687e-35 	gi|743757630|ref|XP_010922883.1| 	PREDICTED: desiccation-related protein clone PCC6-19-like [Elaeis guineensis] >gi|7330252|gb|AAF60172.1|AF236067_1 dehydrin-like protein [Elaeis guineensis]
PDK_30s875341g003|Pdactylifera 	3.27686e-15 	gi|719996095|ref|XP_010254714.1| 	PREDICTED: dehydrin DHN1-like isoform X2 [Nelumbo nucifera]
PDK_30s875341g003|Pdactylifera 	5.59e-15 	gi|659102400|ref|XP_008452109.1| 	PREDICTED: dehydrin DHN1 [Cucumis melo]
PDK_30s875341g003|Pdactylifera 	9.85278e-15 	gi|449525263|ref|XP_004169637.1| 	PREDICTED: probable dehydrin LEA-like [Cucumis sativus]
PDK_30s875341g003|Pdactylifera 	2.8046e-14 	gi|700198131|gb|KGN53289.1| 	hypothetical protein Csa_4G045040 [Cucumis sativus]
PDK_30s875341g003|Pdactylifera 	1.55292e-13 	gi|357156827|ref|XP_003577589.1| 	PREDICTED: dehydrin DHN4-like [Brachypodium distachyon]
PDK_30s875341g003|Pdactylifera 	5.76872e-13 	gi|719996091|ref|XP_010254713.1| 	PREDICTED: dehydrin Rab18-like isoform X1 [Nelumbo nucifera]
PDK_30s875341g003|Pdactylifera 	1.76308e-11 	gi|84314116|gb|ABC55670.1| 	dehydrin DH1a [Coffea canephora] >gi|661894972|emb|CDP01971.1| unnamed protein product [Coffea canephora]
chr1.CM0113.750.r2.m|Ljaponicus 	1.22143e-38 	gi|459383172|gb|AGG55636.1| 	Y3SK2 dehydrin [Trifolium repens]
chr1.CM0113.750.r2.m|Ljaponicus 	2.11617e-36 	gi|442022395|gb|AGC51773.1| 	dehydrin protein [Manihot esculenta]
chr1.CM0113.750.r2.m|Ljaponicus 	9.36984e-35 	gi|351724453|ref|NP_001237314.1| 	dehydrin [Glycine max] >gi|2270990|gb|AAB71225.1| dehydrin [Glycine max] >gi|734405959|gb|KHN33728.1| Late embryogenesis abundant protein [Glycine soja]
chr1.CM0113.750.r2.m|Ljaponicus 	1.03188e-34 	gi|255625901|gb|ACU13295.1| 	unknown [Glycine max]
chr1.CM0113.750.r2.m|Ljaponicus 	1.32608e-34 	gi|502130831|ref|XP_004500784.1| 	PREDICTED: late embryogenesis abundant protein-like [Cicer arietinum]
chr1.CM0113.750.r2.m|Ljaponicus 	1.93233e-32 	gi|593267539|ref|XP_007135947.1| 	hypothetical protein PHAVU_009G005300g [Phaseolus vulgaris] >gi|561009034|gb|ESW07941.1| hypothetical protein PHAVU_009G005300g [Phaseolus vulgaris]
chr1.CM0113.750.r2.m|Ljaponicus 	3.30694e-32 	gi|289540942|gb|ADD09613.1| 	dehydrin [Trifolium repens]
chr1.CM0113.750.r2.m|Ljaponicus 	1.11178e-28 	gi|357467387|ref|XP_003603978.1| 	Dehydrin [Medicago truncatula] >gi|355493026|gb|AES74229.1| dehydrin [Medicago truncatula]
chr1.CM0113.750.r2.m|Ljaponicus 	2.08042e-27 	gi|703133312|ref|XP_010105346.1| 	putative dehydrin LEA [Morus notabilis] >gi|587916775|gb|EXC04406.1| putative dehydrin LEA [Morus notabilis]
chr1.CM0113.750.r2.m|Ljaponicus 	2.15489e-27 	gi|225428392|ref|XP_002283605.1| 	PREDICTED: late embryogenesis abundant protein-like [Vitis vinifera]
C.cajan_35463|Ccajan 	2.53451e-22 	gi|593267539|ref|XP_007135947.1| 	hypothetical protein PHAVU_009G005300g [Phaseolus vulgaris] >gi|561009034|gb|ESW07941.1| hypothetical protein PHAVU_009G005300g [Phaseolus vulgaris]
C.cajan_35463|Ccajan 	3.42861e-19 	gi|502130831|ref|XP_004500784.1| 	PREDICTED: late embryogenesis abundant protein-like [Cicer arietinum]
C.cajan_35463|Ccajan 	3.41707e-17 	gi|459383172|gb|AGG55636.1| 	Y3SK2 dehydrin [Trifolium repens]
C.cajan_35463|Ccajan 	1.00777e-16 	gi|289540942|gb|ADD09613.1| 	dehydrin [Trifolium repens]
C.cajan_35463|Ccajan 	1.66759e-14 	gi|747082265|ref|XP_011088445.1| 	PREDICTED: late embryogenesis abundant protein [Sesamum indicum]
C.cajan_35463|Ccajan 	2.14605e-13 	gi|351724453|ref|NP_001237314.1| 	dehydrin [Glycine max] >gi|2270990|gb|AAB71225.1| dehydrin [Glycine max] >gi|734405959|gb|KHN33728.1| Late embryogenesis abundant protein [Glycine soja]
C.cajan_35463|Ccajan 	2.2118e-13 	gi|255625901|gb|ACU13295.1| 	unknown [Glycine max]
C.cajan_35463|Ccajan 	8.3272e-13 	gi|729468134|ref|XP_010526600.1| 	PREDICTED: late embryogenesis abundant protein-like [Tarenaya hassleriana]
C.cajan_35463|Ccajan 	1.63217e-11 	gi|659122114|ref|XP_008460975.1| 	PREDICTED: late embryogenesis abundant protein-like [Cucumis melo]
C.cajan_35463|Ccajan 	3.74287e-11 	gi|729405920|ref|XP_010555276.1| 	PREDICTED: late embryogenesis abundant protein-like [Tarenaya hassleriana]
Ca_04763|Carietinum 	4.29244e-126 	gi|502130831|ref|XP_004500784.1| 	PREDICTED: late embryogenesis abundant protein-like [Cicer arietinum]
Ca_04763|Carietinum 	1.37451e-59 	gi|357467387|ref|XP_003603978.1| 	Dehydrin [Medicago truncatula] >gi|355493026|gb|AES74229.1| dehydrin [Medicago truncatula]
Ca_04763|Carietinum 	1.04457e-52 	gi|459383172|gb|AGG55636.1| 	Y3SK2 dehydrin [Trifolium repens]
Ca_04763|Carietinum 	7.57598e-43 	gi|289540942|gb|ADD09613.1| 	dehydrin [Trifolium repens]
Ca_04763|Carietinum 	4.45428e-41 	gi|593267539|ref|XP_007135947.1| 	hypothetical protein PHAVU_009G005300g [Phaseolus vulgaris] >gi|561009034|gb|ESW07941.1| hypothetical protein PHAVU_009G005300g [Phaseolus vulgaris]
Ca_04763|Carietinum 	8.34095e-30 	gi|255625901|gb|ACU13295.1| 	unknown [Glycine max]
Ca_04763|Carietinum 	8.74641e-30 	gi|728846856|gb|KHG26299.1| 	Late embryogenesis abundant [Gossypium arboreum]
Ca_04763|Carietinum 	9.57531e-30 	gi|351724453|ref|NP_001237314.1| 	dehydrin [Glycine max] >gi|2270990|gb|AAB71225.1| dehydrin [Glycine max] >gi|734405959|gb|KHN33728.1| Late embryogenesis abundant protein [Glycine soja]
Ca_04763|Carietinum 	1.05891e-28 	gi|442022395|gb|AGC51773.1| 	dehydrin protein [Manihot esculenta]
Ca_04763|Carietinum 	6.57645e-28 	gi|225428392|ref|XP_002283605.1| 	PREDICTED: late embryogenesis abundant protein-like [Vitis vinifera]
Aquca_010_00572|Acoerulea 	1.93502e-12 	gi|326524558|dbj|BAK00662.1| 	predicted protein [Hordeum vulgare subsp. vulgare]
Aquca_010_00572|Acoerulea 	2.36573e-12 	gi|4105111|gb|AAD02257.1| 	dehydrin 6 [Hordeum vulgare subsp. vulgare]
Aquca_010_00572|Acoerulea 	2.49068e-12 	gi|159139022|gb|ABW89487.1| 	dehydrin [Hordeum vulgare subsp. vulgare]
Aquca_010_00572|Acoerulea 	2.59455e-12 	gi|317457412|gb|ADV29796.1| 	dehydrin 6 [Hordeum vulgare]
Aquca_010_00572|Acoerulea 	2.72525e-12 	gi|6017938|gb|AAF01694.1|AF181456_1 	dehydrin [Hordeum vulgare subsp. vulgare]
Aquca_010_00572|Acoerulea 	3.61457e-11 	gi|215398978|gb|ACJ65691.1| 	dehydrin [Camellia sinensis] >gi|215398980|gb|ACJ65692.1| dehydrin [Camellia sinensis]
Aquca_010_00572|Acoerulea 	5.27389e-08 	gi|12053699|emb|CAC20239.1| 	putative dehydrin [Helianthus annuus]
Aquca_010_00572|Acoerulea 	5.7817e-08 	gi|40643329|emb|CAD27922.1| 	putative dehydrin [Helianthus annuus]
Aquca_010_00572|Acoerulea 	5.94853e-08 	gi|319800964|emb|CBW37704.1| 	dehydrin [Helianthus annuus]
Aquca_010_00572|Acoerulea 	6.07477e-08 	gi|12053693|emb|CAC20236.1| 	putative dehydrin [Helianthus annuus]
496967|Alyrata 	7.31715e-111 	gi|297794373|ref|XP_002865071.1| 	hypothetical protein ARALYDRAFT_496967 [Arabidopsis lyrata subsp. lyrata] >gi|297310906|gb|EFH41330.1| hypothetical protein ARALYDRAFT_496967 [Arabidopsis lyrata subsp. lyrata]
496967|Alyrata 	5.78625e-68 	gi|727627679|ref|XP_010484650.1| 	PREDICTED: dehydrin Rab18-like [Camelina sativa]
496967|Alyrata 	7.70467e-60 	gi|727542900|ref|XP_010444802.1| 	PREDICTED: dehydrin Rab18-like [Camelina sativa]
496967|Alyrata 	1.46048e-59 	gi|727427585|ref|XP_010465546.1| 	PREDICTED: dehydrin Rab18-like [Camelina sativa]
496967|Alyrata 	3.40672e-58 	gi|565435070|ref|XP_006281171.1| 	hypothetical protein CARUB_v10027206mg [Capsella rubella] >gi|482549875|gb|EOA14069.1| hypothetical protein CARUB_v10027206mg [Capsella rubella]
496967|Alyrata 	7.45458e-56 	gi|15239373|ref|NP_201441.1| 	dehydrin Rab18 [Arabidopsis thaliana] >gi|231995|sp|P30185.1|DHR18_ARATH RecName: Full=Dehydrin Rab18 [Arabidopsis thaliana] >gi|16226665|gb|AAL16227.1|AF428458_1 AT5g66400/K1F13_5 [Arabidopsis thaliana] >gi|16451|emb|CAA48178.1| RAB18 [Arabidopsis thaliana] >gi|10177521|dbj|BAB10916.1| dehydrin RAB18-like protein [Arabidopsis thaliana] >gi|20147372|gb|AAM10396.1| AT5g66400/K1F13_5 [Arabidopsis thaliana] >gi|25090137|gb|AAN72237.1| At5g66400/K1F13_5 [Arabidopsis thaliana] >gi|332010825|gb|AED98208.1| dehydrin Rab18 [Arabidopsis thaliana]
496967|Alyrata 	2.03952e-55 	gi|166570|gb|AAA32722.1| 	glycine rich protein [Arabidopsis thaliana]
496967|Alyrata 	3.34154e-49 	gi|685354334|ref|XP_009112289.1| 	PREDICTED: dehydrin Rab18-like [Brassica rapa]
496967|Alyrata 	1.29188e-48 	gi|79332705|ref|NP_001032162.1| 	dehydrin Rab18 [Arabidopsis thaliana] >gi|332010826|gb|AED98209.1| dehydrin Rab18 [Arabidopsis thaliana]
496967|Alyrata 	7.28949e-46 	gi|567135953|ref|XP_006393820.1| 	hypothetical protein EUTSA_v10004906mg [Eutrema salsugineum] >gi|557090459|gb|ESQ31106.1| hypothetical protein EUTSA_v10004906mg [Eutrema salsugineum]
899415|Alyrata 	4.11466e-129 	gi|297825005|ref|XP_002880385.1| 	predicted protein [Arabidopsis lyrata subsp. lyrata] >gi|297326224|gb|EFH56644.1| predicted protein [Arabidopsis lyrata subsp. lyrata]
899415|Alyrata 	4.49137e-68 	gi|727505917|ref|XP_010429060.1| 	PREDICTED: probable dehydrin LEA [Camelina sativa]
899415|Alyrata 	5.14693e-66 	gi|727482073|ref|XP_010416896.1| 	PREDICTED: probable dehydrin LEA [Camelina sativa]
899415|Alyrata 	8.85248e-66 	gi|565476883|ref|XP_006296082.1| 	hypothetical protein CARUB_v10025232mg [Capsella rubella] >gi|482564790|gb|EOA28980.1| hypothetical protein CARUB_v10025232mg [Capsella rubella]
899415|Alyrata 	1.65954e-65 	gi|727598338|ref|XP_010472142.1| 	PREDICTED: probable dehydrin LEA [Camelina sativa]
899415|Alyrata 	2.27202e-65 	gi|674240128|gb|KFK32893.1| 	hypothetical protein AALP_AA6G301800 [Arabis alpina]
899415|Alyrata 	4.62233e-65 	gi|21593864|gb|AAM65831.1| 	putative dehydrin [Arabidopsis thaliana]
899415|Alyrata 	2.42967e-64 	gi|15226568|ref|NP_179744.1| 	dehydrin LEA [Arabidopsis thaliana] >gi|73919230|sp|Q96261.1|DHLEA_ARATH RecName: Full=Probable dehydrin LEA [Arabidopsis thaliana] >gi|1592670|emb|CAA63013.1| dehydrin [Arabidopsis thaliana] >gi|4567280|gb|AAD23693.1| putative dehydrin [Arabidopsis thaliana] >gi|15450482|gb|AAK96534.1| At2g21490/F3K23.25 [Arabidopsis thaliana] >gi|16974469|gb|AAL31238.1| At2g21490/F3K23.25 [Arabidopsis thaliana] >gi|24030249|gb|AAN41300.1| putative dehydrin [Arabidopsis thaliana] >gi|330252091|gb|AEC07185.1| dehydrin LEA [Arabidopsis thaliana]
899415|Alyrata 	8.6371e-61 	gi|685366751|ref|XP_009117401.1| 	PREDICTED: late embryogenesis abundant protein [Brassica rapa]
899415|Alyrata 	1.09618e-60 	gi|34539778|gb|AAQ74768.1| 	dehydrin [Brassica napus] >gi|37547533|gb|AAN08718.1| dehydrin [Brassica juncea] >gi|37547535|gb|AAN08719.1| dehydrin [Brassica juncea] >gi|674919399|emb|CDY13813.1| BnaA09g43150D [Brassica napus]
AT3G50980|Athaliana 	1.65247e-85 	gi|30693389|ref|NP_190667.2| 	dehydrin xero 1 [Arabidopsis thaliana] >gi|1169340|sp|P25863.2|XERO1_ARATH RecName: Full=Dehydrin Xero 1 [Arabidopsis thaliana] >gi|633765|gb|AAB00375.1| dehydrin [Arabidopsis thaliana] >gi|110738367|dbj|BAF01110.1| dehydrin-like protein [Arabidopsis thaliana] >gi|332645213|gb|AEE78734.1| dehydrin xero 1 [Arabidopsis thaliana]
AT3G50980|Athaliana 	3.75596e-83 	gi|17684|emb|CAA45524.1| 	dehydrin [Arabidopsis thaliana]
AT3G50980|Athaliana 	6.0059e-83 	gi|6562250|emb|CAB62620.1| 	dehydrin-like protein [Arabidopsis thaliana]
AT3G50980|Athaliana 	5.12862e-73 	gi|297816358|ref|XP_002876062.1| 	hypothetical protein ARALYDRAFT_906445 [Arabidopsis lyrata subsp. lyrata] >gi|297321900|gb|EFH52321.1| hypothetical protein ARALYDRAFT_906445 [Arabidopsis lyrata subsp. lyrata]
AT3G50980|Athaliana 	6.84449e-55 	gi|727501281|ref|XP_010426639.1| 	PREDICTED: dehydrin Xero 1 [Camelina sativa]
AT3G50980|Athaliana 	3.23899e-54 	gi|727444519|ref|XP_010503772.1| 	PREDICTED: dehydrin Xero 1-like [Camelina sativa]
AT3G50980|Athaliana 	6.29308e-53 	gi|727467208|ref|XP_010515479.1| 	PREDICTED: dehydrin Xero 1-like [Camelina sativa]
AT3G50980|Athaliana 	2.77571e-50 	gi|674955241|emb|CDX77969.1| 	BnaA09g31640D [Brassica napus]
AT3G50980|Athaliana 	1.15556e-49 	gi|685362958|ref|XP_009115778.1| 	PREDICTED: dehydrin Xero 1-like [Brassica rapa]
AT3G50980|Athaliana 	5.81806e-49 	gi|674960080|emb|CDX73764.1| 	BnaC08g22390D [Brassica napus]
AT5G66400|Athaliana 	2.7536e-116 	gi|15239373|ref|NP_201441.1| 	dehydrin Rab18 [Arabidopsis thaliana] >gi|231995|sp|P30185.1|DHR18_ARATH RecName: Full=Dehydrin Rab18 [Arabidopsis thaliana] >gi|16226665|gb|AAL16227.1|AF428458_1 AT5g66400/K1F13_5 [Arabidopsis thaliana] >gi|16451|emb|CAA48178.1| RAB18 [Arabidopsis thaliana] >gi|10177521|dbj|BAB10916.1| dehydrin RAB18-like protein [Arabidopsis thaliana] >gi|20147372|gb|AAM10396.1| AT5g66400/K1F13_5 [Arabidopsis thaliana] >gi|25090137|gb|AAN72237.1| At5g66400/K1F13_5 [Arabidopsis thaliana] >gi|332010825|gb|AED98208.1| dehydrin Rab18 [Arabidopsis thaliana]
AT5G66400|Athaliana 	1.03271e-115 	gi|166570|gb|AAA32722.1| 	glycine rich protein [Arabidopsis thaliana]
AT5G66400|Athaliana 	9.70049e-114 	gi|79332705|ref|NP_001032162.1| 	dehydrin Rab18 [Arabidopsis thaliana] >gi|332010826|gb|AED98209.1| dehydrin Rab18 [Arabidopsis thaliana]
AT5G66400|Athaliana 	5.10554e-65 	gi|727627679|ref|XP_010484650.1| 	PREDICTED: dehydrin Rab18-like [Camelina sativa]
AT5G66400|Athaliana 	2.08881e-60 	gi|565435070|ref|XP_006281171.1| 	hypothetical protein CARUB_v10027206mg [Capsella rubella] >gi|482549875|gb|EOA14069.1| hypothetical protein CARUB_v10027206mg [Capsella rubella]
AT5G66400|Athaliana 	2.54689e-60 	gi|727542900|ref|XP_010444802.1| 	PREDICTED: dehydrin Rab18-like [Camelina sativa]
AT5G66400|Athaliana 	2.33015e-58 	gi|727427585|ref|XP_010465546.1| 	PREDICTED: dehydrin Rab18-like [Camelina sativa]
AT5G66400|Athaliana 	1.83498e-55 	gi|297794373|ref|XP_002865071.1| 	hypothetical protein ARALYDRAFT_496967 [Arabidopsis lyrata subsp. lyrata] >gi|297310906|gb|EFH41330.1| hypothetical protein ARALYDRAFT_496967 [Arabidopsis lyrata subsp. lyrata]
AT5G66400|Athaliana 	1.55203e-49 	gi|685354334|ref|XP_009112289.1| 	PREDICTED: dehydrin Rab18-like [Brassica rapa]
AT5G66400|Athaliana 	4.94079e-47 	gi|567135953|ref|XP_006393820.1| 	hypothetical protein EUTSA_v10004906mg [Eutrema salsugineum] >gi|557090459|gb|ESQ31106.1| hypothetical protein EUTSA_v10004906mg [Eutrema salsugineum]
